time,Open,High,Low,Close,Volume,spread,real_volume,Spread_Price
2026-08-18 22:30:00,4337.74,4339.4,4336.42,4339.15,842,42,0,0.42
2026-08-18 22:35:00,4339.15,4339.3,4337.26,4337.67,509,41,0,0.41000000000000003
2026-08-18 22:40:00,4337.63,4338.31,4331.41,4332.08,744,50,0,0.5
2026-08-18 22:45:00,4332.06,4333.13,4328.92,4332.92,1217,50,0,0.5
2026-08-18 22:50:00,4332.93,4334.28,4329.97,4334.19,918,50,0,0.5
2026-08-18 22:55:00,4334.19,4335.33,4332.32,4334.19,991,50,0,0.5
2026-08-19 00:00:00,4333.71,4341.73,4333.53,4341.61,781,50,0,0.5
2026-08-19 00:05:00,4341.65,4343.79,4340.51,4342.75,805,50,0,0.5
2026-08-19 00:10:00,4342.71,4343.59,4340.52,4341.19,715,50,0,0.5
2026-08-19 00:15:00,4341.1,4342.42,4338.74,4339.12,1188,50,0,0.5
2026-08-19 00:20:00,4339.12,4340.3,4333.69,4335.11,1856,50,0,0.5
2026-08-19 00:25:00,4335.11,4339.2,4334.42,4336.18,1349,50,0,0.5
2026-08-19 00:30:00,4336.18,4336.53,4335.08,4335.71,695,45,0,0.45
2026-08-19 00:35:00,4335.75,4336.39,4333.49,4333.77,828,45,0,0.45
2026-08-19 00:40:00,4333.83,4334.73,4332.78,4333.76,1163,49,0,0.49
2026-08-19 00:45:00,4333.76,4334.75,4333.25,4334.75,758,48,0,0.48
2026-08-19 00:50:00,4334.74,4335.53,4333.83,4334.92,939,49,0,0.49
2026-08-19 00:55:00,4334.93,4335.3,4332.99,4333.66,607,50,0,0.5
2026-08-19 01:00:00,4333.95,4336.06,4332.78,4335.73,813,49,0,0.49
2026-08-19 01:05:00,4335.74,4338.28,4334.41,4335.03,945,49,0,0.49
2026-08-19 01:10:00,4335.03,4335.21,4332.56,4333.97,1101,50,0,0.5
2026-08-19 01:15:00,4333.97,4334.78,4332.09,4332.25,908,45,0,0.45
2026-08-19 01:20:00,4332.24,4337.27,4330.64,4332.48,1188,44,0,0.44
2026-08-19 01:25:00,4332.49,4333.45,4329.83,4330.46,1438,49,0,0.49
2026-08-19 01:30:00,4330.46,4332.53,4327.05,4330.81,1595,49,0,0.49
2026-08-19 01:35:00,4330.66,4331.69,4327.07,4328.77,1183,47,0,0.47000000000000003
2026-08-19 01:40:00,4328.77,4330.31,4327.94,4329.72,1048,44,0,0.44
2026-08-19 01:45:00,4329.72,4331.97,4329.39,4330.86,1907,44,0,0.44
2026-08-19 01:50:00,4330.86,4334.15,4329.88,4333.79,1022,44,0,0.44
2026-08-19 01:55:00,4333.79,4333.9,4331.32,4332.9,1111,44,0,0.44
2026-08-19 02:00:00,4332.9,4340.49,4331.45,4336.72,3379,44,0,0.44
2026-08-19 02:05:00,4336.72,4341.04,4335.86,4339.83,2632,50,0,0.5
2026-08-19 02:10:00,4339.83,4344.91,4338.05,4342.84,2651,50,0,0.5
2026-08-19 02:15:00,4342.82,4346.22,4342.74,4343.49,2381,47,0,0.47000000000000003
2026-08-19 02:20:00,4343.49,4346.03,4341.44,4343.06,2074,49,0,0.49
2026-08-19 02:25:00,4343.05,4343.66,4339.08,4342.8,2265,44,0,0.44
2026-08-19 02:30:00,4342.8,4345.61,4339.58,4340.57,2310,44,0,0.44
2026-08-19 02:35:00,4340.55,4346.67,4340.45,4344.71,2496,44,0,0.44
2026-08-19 02:40:00,4344.69,4347.13,4342.97,4343.58,2050,44,0,0.44
2026-08-19 02:45:00,4343.58,4344.59,4342.16,4342.65,2159,44,0,0.44
2026-08-19 02:50:00,4342.65,4344.68,4341.21,4341.3,3844,46,0,0.46
2026-08-19 02:55:00,4341.3,4342.29,4337.02,4338.03,3092,50,0,0.5
2026-08-19 03:00:00,4338.04,4339.88,4324.22,4332.29,6247,50,0,0.5
2026-08-19 03:05:00,4332.29,4342.65,4331.22,4340.27,4415,50,0,0.5
2026-08-19 03:10:00,4340.26,4343.76,4336.96,4343.62,3763,50,0,0.5
2026-08-19 03:15:00,4343.63,4346.09,4334.41,4337.74,4515,50,0,0.5
2026-08-19 03:20:00,4337.74,4339.92,4332.85,4337.2,3792,50,0,0.5
2026-08-19 03:25:00,4337.21,4342.46,4335.42,4342.21,3350,48,0,0.48
2026-08-19 03:30:00,4342.26,4350.99,4342.26,4350.49,3676,48,0,0.48
2026-08-19 03:35:00,4350.5,4356.25,4349.98,4355.22,3146,49,0,0.49
2026-08-19 03:40:00,4355.23,4357.43,4353.99,4355.42,2205,50,0,0.5
2026-08-19 03:45:00,4355.41,4356.51,4350.62,4350.96,2271,50,0,0.5
2026-08-19 03:50:00,4350.88,4355.02,4350.42,4353.27,2012,49,0,0.49
2026-08-19 03:55:00,4353.26,4356.52,4352.58,4356.32,1891,49,0,0.49
2026-08-19 04:00:00,4356.32,4357.08,4351.51,4354.25,1733,48,0,0.48
2026-08-19 04:05:00,4354.25,4357.03,4352.66,4355.62,1738,47,0,0.47000000000000003
2026-08-19 04:10:00,4355.64,4355.81,4352.44,4353.46,1571,47,0,0.47000000000000003
2026-08-19 04:15:00,4353.54,4360.5,4352.34,4358.7,3060,50,0,0.5
2026-08-19 04:20:00,4358.69,4361.89,4357.91,4359.75,1511,44,0,0.44
2026-08-19 04:25:00,4359.78,4361.13,4358.99,4359.54,1009,44,0,0.44
2026-08-19 04:30:00,4359.54,4360.12,4355.46,4356.77,2157,50,0,0.5
2026-08-19 04:35:00,4356.69,4358.14,4353.86,4355.02,2097,47,0,0.47000000000000003
2026-08-19 04:40:00,4355.02,4358.09,4354.46,4355.03,1964,44,0,0.44
2026-08-19 04:45:00,4355.04,4356.99,4353.88,4355.42,2163,44,0,0.44
2026-08-19 04:50:00,4355.39,4356.24,4352.75,4353.81,1941,44,0,0.44
2026-08-19 04:55:00,4353.81,4354.83,4351.34,4354.74,2277,47,0,0.47000000000000003
2026-08-19 05:00:00,4354.72,4355.96,4352.52,4355.4,2440,48,0,0.48
2026-08-19 05:05:00,4355.4,4355.4,4351.79,4353.5,1600,44,0,0.44
2026-08-19 05:10:00,4353.5,4355.11,4353.27,4354.35,1045,45,0,0.45
2026-08-19 05:15:00,4354.36,4355.98,4351.71,4352.64,1206,44,0,0.44
2026-08-19 05:20:00,4352.64,4355.59,4351.71,4355.53,878,44,0,0.44
2026-08-19 05:25:00,4355.53,4357.9,4355.53,4356.92,860,47,0,0.47000000000000003
2026-08-19 05:30:00,4357.0,4358.2,4355.78,4356.8,736,46,0,0.46
2026-08-19 05:35:00,4356.69,4360.2,4356.69,4357.94,706,46,0,0.46
2026-08-19 05:40:00,4357.95,4358.58,4356.9,4358.39,1027,44,0,0.44
2026-08-19 05:45:00,4358.41,4358.67,4356.17,4357.64,995,48,0,0.48
